Gateway 0 Arrival Rate	Pure Cloud APP  Response Time of 0	Next Hop APP  Response Time of 0	Probabilistic DF APP  Response Time of 0	Pure Cloud APP  Response Time of 1	Next Hop APP  Response Time of 1	Probabilistic DF APP  Response Time of 1	Pure Cloud APP  Response Time of 2	Next Hop APP  Response Time of 2	Probabilistic DF APP  Response Time of 2	Pure Cloud APP  Response Time of Cloud	Next Hop APP  Response Time of Cloud	Probabilistic DF APP  Response Time of Cloud
1200.0	235.39099187666494	156.7940225218523	18.942753334508204	236.56097861273602	1.5667433387770868	1.6000878746248326	235.39100595672326	0.39252686133688636	0.39268185290175	235.00053375687685	235.0010511737688	235.00154983544394
1250.0	235.39099531363587	158.3514066539776	19.341442209042935	236.56099373805722	1.5666638597183538	1.6021554493803385	235.3909712308323	0.3924894210492988	0.3926348143646129	235.0003070685626	235.00068767807238	235.00105512889772
1300.0	235.39099726802107	161.47469435615957	19.30978156523868	236.5609734189245	1.5664622788631448	1.5963648372689554	235.39099342728196	0.3925500415032168	0.39272817388571934	235.00162327429302	235.00046494208445	235.00116782076992
1350.0	235.39099591916548	166.38181354743182	19.874113080171306	236.56099311595608	1.566365976431387	1.5934133640668775	235.39101186289932	0.39253631369010017	0.39280672181358284	235.00118433983425	235.00094209307457	235.0009277702962
1400.0	235.3909979709675	167.404298041375	21.118557484656186	236.56099890727575	1.5668236562030589	1.5911769941063136	235.39101757424632	0.392483669322433	0.392853233289885	235.00073219796127	235.00122604184875	235.00060390354832
1450.0	235.39099659465583	169.02380120577135	21.286111838227143	236.56098546221455	1.5667918718960017	1.592660384347692	235.3910121584819	0.3924977918017032	0.39285775329413214	235.00053184101844	235.00179059319527	235.00128705806713
1500.0	235.39100137416813	170.97839972605678	20.821694750840287	236.56100996187797	1.5663082208658277	1.5913680541669808	235.39100790664583	0.39247487346260224	0.3928513901723982	235.00125710141697	235.00056609242148	235.00073224895044
1550.0	235.39100058959266	173.8245745521621	22.547930924247954	236.5610078104416	1.566365442128396	1.5893980786677817	235.39100525654953	0.3925207225652082	0.3927878339512433	235.00098498535925	235.00045676424466	235.00070248546461
1600.0	235.39100478459258	175.717872070621	22.234598811364968	236.56096260490145	1.5668259522903087	1.5918271344876995	235.39100848146344	0.3925097318605069	0.39295794285160957	235.0020978651083	235.00211930587187	235.00114745908613
1650.0	235.39100401753868	177.55552234043344	23.01464269156766	236.56100922363075	1.5668119624205104	1.5949427848442668	235.39099278425547	0.392537910927419	0.3929234322448268	235.0013641287353	235.0004308867994	235.00187424942789
1700.0	235.39099649836749	180.15963329416823	23.29891661937781	236.5609909602469	1.5668201394846828	1.5908288193577298	235.39102738016217	0.39252132507426685	0.39298078910036904	235.00050253248952	235.000643249405	235.0008798039433
1750.0	235.3909974113899	180.42185100707528	23.49774780089359	236.5609713777013	1.5672027891163887	1.5913158818224755	235.39101704144076	0.39252727346105365	0.39299404733631094	235.00144742834559	235.00078735108121	235.000469280157
1800.0	235.39099355812687	182.19459401175644	24.653697429739015	236.5609654445078	1.5667181004306476	1.5932259035092742	235.39099603179062	0.39253682659461686	0.39326417366819155	235.0007963122062	235.00052472289002	235.0008674335251
1850.0	235.39100310766025	183.29200833218775	24.37912943803246	236.5609853799902	1.5664095222954677	1.587868216288988	235.39100112389238	0.39251245975748505	0.393110818725898	235.00142086997533	235.00102221338017	235.00081205372126
1900.0	235.39100199508766	185.06132424116194	25.611695351092273	236.5610035518684	1.5667259698371179	1.5936833452107753	235.3910094979698	0.39249604838426555	0.39325059174998345	235.00137655961572	235.00094321631394	235.00064826928838
1950.0	235.39099913834252	185.61912386912417	25.022035976150857	236.56097555075357	1.5667820158897752	1.5921139079012623	235.39101119097367	0.392534415757401	0.39334526271017856	235.00109036151235	235.00184528770063	235.00099968703518
2000.0	235.3910098963517	186.9175248443148	25.458926185076226	236.56102024557853	1.566911903153081	1.591365867090694	235.39100397759597	0.3925532466465206	0.3934321463786966	235.00118393175612	235.0009420305871	235.00072200445098
2050.0	235.39100458687972	188.1342716932151	26.063121439428773	236.56099541253872	1.5666491789357264	1.5911154108631087	235.39099143018024	0.39250989669702	0.39351008086328043	235.00105283092893	235.0007224527946	235.00100536302256
2100.0	235.39100161255482	189.03341006197462	26.715129027862258	236.5609849826429	1.5670004552228478	1.5935196374136225	235.3909970009553	0.39248841845443666	0.39356730130441797	235.00082284813146	235.00075759178998	235.00101101872843
2150.0	235.39100596106877	190.22146059854666	26.749008319572333	236.56100220506855	1.5668786278226532	1.5922121962882103	235.39100802429857	0.392497846167324	0.3936130165665358	235.0015732715828	235.00099968840738	235.00064793510987
2200.0	235.39100036392182	191.47798329609023	27.56667653788915	236.5610095086372	1.5664886413262338	1.5925357958985362	235.39099851888128	0.3925367065816415	0.39375964122812335	235.0010777175669	235.0014077290147	235.0011777500169
2250.0	235.39099719531245	192.8777073866072	27.36378289256187	236.56101840862917	1.5665927554164205	1.5918500761016703	235.39099930989727	0.3924989945203107	0.39405646629136315	235.00053517804463	235.00055898416448	235.0011878473374
2300.0	235.39099613366312	193.2792003219153	27.34179414836857	236.56099654780596	1.5668446730862595	1.592896883316954	235.39099932241328	0.3925399490746633	0.3942246013118761	235.0010160131125	235.00097460151466	235.00077079300087
2350.0	235.3909988799209	194.2045869374494	27.988397758097584	236.561012371186	1.566492597662776	1.5960476413249178	235.39100147811192	0.3925635535091207	0.39430151099642663	235.0012959012363	235.00114475046297	235.00081358575017
2400.0	235.39099631685622	194.88518884424133	28.292914356529117	236.5609922858173	1.5668467962916297	1.5907831882565198	235.39100786065623	0.39254773014050703	0.39426650574449407	235.00085311394773	235.00132270890586	235.00122967478973
2450.0	235.39100063183264	196.10231229582536	28.38180975939232	236.56099982521354	1.5668877708785547	1.5931487399031619	235.39100407342886	0.3925241763758882	0.3947647496049916	235.00189734206333	235.0010497861145	235.00087522440217
2500.0	235.39100154938234	197.04306577028342	28.880832350839796	236.56100009157612	1.5667347490569148	1.5940576929604848	235.39101030742867	0.3925629468252037	0.39482673149496544	235.00148447874213	235.00075245147644	235.00068942557164
2550.0	235.3909961522766	197.62983104210088	28.509407589175844	236.5609916255211	1.5666404438533963	1.591932231455464	235.3909977847793	0.3925440979691205	0.39496026933418793	235.00115802781607	235.00083064684253	235.00141050869487
2600.0	235.39100266822552	198.1851647469502	29.29781633064697	236.5609991717517	1.5664064468812828	1.5946546305391849	235.3909932035395	0.39249042894116715	0.3953563550348692	235.0008110948589	235.0005178321349	235.00110320007826
2650.0	235.39099714518517	199.08365010923566	30.052523474515777	236.56100930726203	1.5665413638842396	1.5954527260892342	235.391001442755	0.3925263838038747	0.39592232689903606	235.00101346156026	235.00103606688518	235.00128162734927
2700.0	235.39099964094788	199.36010759250422	29.766288069860718	236.56101506638066	1.5664675758170863	1.5887129294976483	235.39098615494487	0.39253268646706363	0.3963578922825871	235.0006403878884	235.0012899482926	235.00122505483236
2750.0	235.39099918892293	199.94370081970953	30.242541145905296	236.56100544110456	1.5666894859052687	1.5899298886657973	235.39099962014103	0.39253578175856757	0.3969773380653223	235.00136476296092	235.00092277308357	235.00063901530135
2800.0	235.39100127232297	200.75373451896837	30.017009011307643	236.56100452017102	1.5665663920057875	1.5929258534505943	235.3910014965914	0.39252338543697174	0.39738902257566733	235.00070944621243	235.00067329562444	235.00122282984572
2850.0	235.39099916579798	201.2898749354398	30.496149023280218	236.5609935419859	1.5665596492328002	1.5925202416771387	235.3909944534596	0.39253842038983133	0.3983023438989811	235.0007654780689	235.00081028032136	235.00105288297172
2900.0	235.3910022346634	201.7967730070963	30.325952477001522	236.56100751482253	1.5665652931598237	1.5906899015270912	235.39100177886138	0.39253165217017216	0.3991269226159419	235.0009238032725	235.00125978166608	235.00062741191354
2950.0	235.3909956138769	202.46032312556113	30.49388126690455	236.56100893510956	1.5667122221732226	1.5922802306002126	235.3909905470915	0.3925360335811836	0.39946562268601715	235.0004754305488	235.0011080752027	235.00029623294867
3000.0	235.39100373240802	202.85163592791687	31.811499138737673	236.56098911603198	1.5668624600127063	1.593017113676772	235.3909997415101	0.3925188061301785	0.3995935042225073	235.00140273187276	235.00123395708948	235.0011003783065
3050.0	235.39099777464554	203.22300901144644	31.285755884114423	236.5610045498776	1.5663603350161577	1.593696983144279	235.39099462792143	0.3924938773675923	0.40114843106402515	235.00128045195228	235.0006736123718	235.0013665184325
3100.0	235.39099552697297	204.49827673526255	30.939525988256086	236.561012569815	1.5665536711874812	1.5969106863964764	235.39099766868503	0.3925293855463108	0.4024216413582601	235.00086702250195	235.00092022438247	235.00158479360135
3150.0	235.3909964501435	204.70308978592647	31.885851548586636	236.5609871123827	1.5667152115794818	1.593271691279067	235.39101167827963	0.39248277265669484	0.40351824790982765	235.00070502805033	235.00102657507713	235.00104173014802
3200.0	235.39100178162485	205.25722186773584	31.95776285508735	236.56100395834883	1.5669108262773226	1.592741256334523	235.3910049926273	0.3925491962898423	0.4043781041252748	235.00096697892886	235.00164872414058	235.00078416210948
3250.0	235.39099787609052	205.90673094485345	32.59925761770777	236.56101148537226	1.566721266331324	1.5952665315806598	235.3909948050025	0.3925208689805829	0.4055086901880691	235.0009175261217	235.0014527572654	235.0011182048566
3300.0	235.3910007230874	205.5967101588448	32.04099682596244	236.5610047446471	1.5666016362457875	1.5956204080625311	235.39101057433942	0.39249960489186614	0.4052369070090072	235.00136874861428	235.00084755777652	235.00091137263107
3350.0	235.39099958986057	206.6586699899639	32.29788866120385	236.56100393682632	1.566524934952342	1.5923931679989727	235.39100252320947	0.39252105852466357	0.4074384254423305	235.00080244061232	235.00127584250768	235.00098868783797
3400.0	235.39100242565368	206.78442484290395	32.92393189750352	236.56100680725726	1.566338654253135	1.5949274476281041	235.39099065864895	0.39251713147778233	0.40794799317793523	235.0014318492289	235.00096778643183	235.00069247861128
3450.0	235.39099776339586	207.1298030340775	33.1559729359892	236.56099330343804	1.566535653946863	1.5970985251380325	235.39100971997127	0.39252074095684825	0.4077751286574953	235.00057764217263	235.00095396712396	235.00185021579054
3500.0	235.39100193016657	207.77109359057954	33.228366983831165	236.56100023883877	1.5666083918540914	1.593912178802279	235.39100881972848	0.3925256076609531	0.40842691981784124	235.00089762554245	235.0014838178825	235.00062448925092
3550.0	235.3910005395031	207.9521565516287	33.11256346770837	236.56100070738694	1.5664085152465017	1.5934783406829145	235.39100156641626	0.39251275802565705	0.4092660480858538	235.0005621367875	235.00069521573	235.0007697911983
3600.0	235.3909974568122	208.51245623744467	33.16879037123888	236.56098935808936	1.566710278819181	1.5958050415742948	235.3909912312332	0.39250677405904194	0.4087038871460069	235.00075713617417	235.00136987818627	235.00144161247914
3650.0	235.39100384968347	208.41541891997494	33.461554996016254	236.56101657001324	1.5667877902273823	1.5946680420806205	235.39099380535094	0.39247915026683516	0.4097697797452128	235.0011408311651	235.00091634268193	235.00117653857177
3700.0	235.39100167883515	209.0472714492408	33.58419714455154	236.56099600829847	1.5666356784347284	1.5963071278869434	235.3910007201188	0.3925577410373652	0.4100310960107746	235.00064714059687	235.00058278070924	235.00050352154167
3750.0	235.39099839674927	209.74955843133844	34.17761905104943	236.5609943172467	1.5664951640380367	1.595739241155124	235.3909870999336	0.3925291793588996	0.41052658849961005	235.00089588498776	235.0010892873891	235.00109858503032
3800.0	235.39099827588103	209.73279049769786	33.89361095204141	236.56098319714388	1.5664627560697413	1.5981363820022312	235.39099604683392	0.39249981502548603	0.41055680037808084	235.0011586321019	235.00168580940863	235.00131451098582
3850.0	235.39099904857943	210.13291252638888	34.430102138598905	236.56100883288144	1.566961057178799	1.5952564743860784	235.39099500119892	0.3924963222628171	0.4100775274539529	235.000870352627	235.00087449201456	235.00043385355502
3900.0	235.3909964760819	210.4101206231515	34.73049065961989	236.56101849336605	1.566680991298695	1.597068182403119	235.3909940751817	0.39247663997691806	0.4106940052341971	235.0006292503213	235.0014802054102	235.00175121287037
3950.0	235.3910004386264	210.43773508692203	34.52122687677252	236.5609947543209	1.5667228474277302	1.5952024608849504	235.39098633362642	0.3925034284447915	0.41096881815221736	235.0012984857994	235.0012853817544	235.0009416107906
4000.0	235.39099893320272	210.86309623494157	34.43502233053271	236.56100299331533	1.5669400963702094	1.5951462557740903	235.39098951073555	0.3925144424628929	0.41080950800469473	235.00071970395055	235.00088176574724	235.00061811128256
4050.0	235.3910033298092	211.01179004863997	34.94457894096662	236.56099673570134	1.5667358718757127	1.5927635137680831	235.39100893860456	0.3925119088920833	0.41037198704774014	235.00041084061667	235.00107738285539	235.00105639407357
4100.0	235.39099927636238	211.61786541001987	34.84491443521248	236.56099852450916	1.5666188020537646	1.5938569715285518	235.3910025877768	0.39252519004318265	0.41082144057049313	235.0004893695529	235.001201311176	235.00060931439006
4150.0	235.39100098640066	211.82692458443154	35.685907752305745	236.5609998652927	1.567024485837092	1.5963589924436417	235.39098741398828	0.39250107459944766	0.410076697707405	235.00121293921129	235.00125867392268	235.00084733992412
4200.0	235.39100243492607	212.23372660743001	35.4903989806502	236.5610002526298	1.5668364704923403	1.5942652073895336	235.3910026550831	0.3924726954847633	0.4099540762554358	235.00111056499472	235.00116971925536	235.00156516993903
4250.0	235.39099930219191	212.04679307340598	35.90616613329378	236.56098359926895	1.5665280659447947	1.5952708323799096	235.39099934893926	0.3925038294195967	0.4102877807208337	235.00118922005723	235.00119122817182	235.00111468784385
4300.0	235.39099844776564	212.48956118553733	36.589992846287615	236.56099163193056	1.5665982273758985	1.5998361504129144	235.3910065638965	0.39253225529609437	0.4112089219731721	235.00120054521062	235.00110815652232	235.00122777022352
4350.0	235.39099543909532	212.64441911512418	37.20798018469684	236.5609813153689	1.5665182081252296	1.5954603271457364	235.390998523413	0.39253813014427563	0.41067529231796324	235.00065179240306	235.00059689640472	235.00098888979315
4400.0	235.3910005329329	213.159625018114	36.95386204149082	236.5609944509318	1.5665802577154269	1.5975507670030422	235.3910043771315	0.39254199923492694	0.4109090067446589	235.00112779163993	235.0018962127121	235.00105214510054
4450.0	235.3910005791296	213.5204141316825	37.033981751868666	236.5609950383655	1.5667261275265338	1.5964175357667578	235.39099918919973	0.3925141425958156	0.41053493941928904	235.00107202682617	235.001375665865	235.00063268416716
4500.0	235.39100173588872	213.36438218863358	38.31835078904128	236.56098787102786	1.5670235581439191	1.5995246082671768	235.39100877349262	0.3925153223712835	0.41005469906182235	235.00124850424996	235.00098508502612	235.000641731474
4550.0	235.39100112659767	213.49512024521454	38.29627831274937	236.56099728276317	1.566686234260532	1.5952096531725803	235.3909988537749	0.3925030755327632	0.4113787308505584	235.00081765611284	235.000859526343	235.0007676692273
4600.0	235.3909988479502	213.88089404237704	38.337410746640856	236.5610061139436	1.566539367307698	1.5947715687103963	235.39099613272137	0.3925317793463312	0.41043176200401177	235.00129335605916	235.0012245586675	235.0014113753924
4650.0	235.39099884454458	214.13770915878536	38.97669654919362	236.5609953068773	1.5664819418132592	1.59761506867757	235.3909877514831	0.3925220754468908	0.41002796107727796	235.00065018099977	235.00119998501333	235.00118812020574
4700.0	235.3909977280685	214.5021507621339	38.752654316807444	236.5610051673516	1.5666427302510848	1.5943956213784103	235.390979167461	0.3925121359457708	0.41115880791889287	235.0007732870738	235.00078604883544	235.00105544355816
4750.0	235.39099766363856	214.66453895266827	39.532854589507494	236.56100423246525	1.5668354664559465	1.598666748874219	235.391000249873	0.392515950635648	0.41127754779405923	235.00104861256563	235.00097452432811	235.00118540861848
4800.0	235.39099910835097	214.93101053166643	39.667743100862936	236.56100527542162	1.5670744841420994	1.5984186822875412	235.39101088446037	0.39249651597767854	0.4113175183442731	235.0007699890146	235.0007724556769	235.00074150392567
4850.0	235.39099829999086	215.2041797224475	40.17643073883973	236.56098774610632	1.5662645743591213	1.5970696102172193	235.39100035700417	0.39253549305875113	0.41114096750789136	235.00100657522808	235.00062435366686	235.0012429514148
4900.0	235.39099988698203	215.1977558826472	40.42976581804597	236.56099416277561	1.566539134156202	1.596055923411847	235.3909888187185	0.39246791700018574	0.4104648512196142	235.0010250121034	235.00114207412952	235.000811875016
4950.0	235.39100242580486	215.31618910285033	40.96527699920752	236.56100056639906	1.5666403868773646	1.597219418301719	235.39101063884718	0.39254042976170406	0.4108449413890297	235.00108027466732	235.00140562440384	235.0009680895589
5000.0	235.39100200367116	215.44906348677404	41.9083529767615	236.56099089040262	1.5664904554036532	1.5983948895103868	235.39099687930087	0.3924997706213461	0.4114278260065486	235.0019521619592	235.00121932937867	235.00136051218004
1800.0	235.39101580900376	184.75408923749222	24.25892601005068	236.56105716455596	1.566581303682422	1.591689262027841	235.39098819840206	0.39258301887318436	0.39307047704932785	235.00165338230693	235.0014440307417	235.00199603907262
1850.0	235.39100779142132	185.08255755133334	24.18350581623431	236.56098704219198	1.5667935464023133	1.5864629928922702	235.39102083516408	0.3924632704348606	0.39286229525037897	235.0010621574508	235.00322313805074	235.0008561103657
1900.0	235.3910050638948	185.84187104980788	25.10466420663094	236.56100679421093	1.567382409554395	1.5919540176459654	235.39094602298235	0.39250697190057826	0.39311588254226226	235.00042212805837	235.00084199804604	235.00103663302303
1950.0	235.3910020861582	184.1186278756827	25.48500930166709	236.56106643957168	1.566501151879597	1.583829824132938	235.3909797573604	0.39244023305588627	0.39329007806635463	235.00069702047597	235.0008930076532	235.00087777627857
2000.0	235.39100380502316	187.1237514955783	26.887379450945907	236.5609651958465	1.5669445842435703	1.597719108362147	235.39099142304264	0.39256792565121956	0.39339679811588496	235.00188434449018	235.00094276364695	235.00122117714852
2050.0	235.39099812291997	189.1861894509793	27.709186100375867	236.56097767975535	1.5659959721730714	1.5906699391457044	235.39097549934633	0.39242314396059735	0.3936415226840061	235.00041623501477	235.0007374431118	235.00092415567286
2100.0	235.3910056944576	188.3137517070975	25.31166604836819	236.56097743785057	1.5665416675745543	1.585489071883633	235.39098686027813	0.3924601082237843	0.39329924694283325	235.00201439957954	235.00068092226405	235.00080547868953
Gateway 0 Arrival Rate	Pure Cloud APP  Response Time of 0	Next Hop APP  Response Time of 0	Probabilistic DF APP  Response Time of 0	Pure Cloud APP  Response Time of 1	Next Hop APP  Response Time of 1	Probabilistic DF APP  Response Time of 1	Pure Cloud APP  Response Time of 2	Next Hop APP  Response Time of 2	Probabilistic DF APP  Response Time of 2	Pure Cloud APP  Response Time of Cloud	Next Hop APP  Response Time of Cloud	Probabilistic DF APP  Response Time of Cloud
0.0	235.390774897034	0.3926942985143798	0.39323046025474734	236.5609756652766	1.566930745277918	1.5669097963321088	235.39101089699145	0.3925043685369291	0.39255591673666035	235.00130531978655	235.00013166729556	235.00134587036663
50.0	235.3909207837834	0.39482719052760595	0.3949908933216452	236.56099890484276	1.5665893615481508	1.566205926975183	235.39099293095902	0.39245198545889587	0.39246568965272893	235.00069669451008	235.00062288434927	235.0014686630207
100.0	235.39099771987944	0.39551452370102563	0.3953034042600332	236.56098730767712	1.566040117539617	1.5665340864944568	235.39099309315452	0.392575183222317	0.392562581147492	235.0015661324331	235.00060934301302	235.00134265640943
150.0	235.3910200018737	0.3958323535715724	0.39577239779934215	236.56098086542954	1.5672612868143132	1.5666511095776467	235.39100162323152	0.392537550700232	0.3925439244174771	235.00059092411405	235.00099663713138	235.00078540652314
200.0	235.39102995000837	0.3962411849192553	0.396566813613243	236.56103492524562	1.5676714921349706	1.5660707960587184	235.3910274835081	0.3924730557630971	0.3924581968579024	235.00067237887401	235.0009720848166	235.0003402350177
250.0	235.3909947785628	0.39780797161087644	0.398936461958104	236.56102581360605	1.5669612653279916	1.566521651962055	235.39100748506982	0.3924545804918071	0.3924318729443362	235.0006483717428	235.00079086027765	235.00120013271513
300.0	235.39100086706094	0.39931800409420326	0.40731084241580856	236.5610016789042	1.5663662614508782	1.5666931545313636	235.3909982343507	0.392556508092424	0.3925137603675248	235.0008946652599	235.00061394967585	235.0011024604852
350.0	235.39103017914178	2.2693616776362533	0.5198157473944971	236.561022686526	1.566454971108156	1.5667359103672045	235.39100712543322	0.3926441416053896	0.392551018102319	235.00053646056327	235.00064280472535	235.0009497474894
400.0	235.3909940252827	11.550758040896307	1.0404358738133375	236.56098717172708	1.5673796890364056	1.5665555473599293	235.3910123560651	0.3926008271016817	0.39253173192280544	235.00023650089986	235.00044773172974	235.0010504653335
450.0	235.39098893504305	30.66949858348201	5.305839886798698	236.56102077264305	1.5669371211955507	1.5679819437488867	235.39099742413313	0.39247174985621375	0.3925578677076267	235.0004528467321	235.0006823885111	235.00155767663102
500.0	235.3909990375812	38.34738573995708	5.896730692872391	236.5609585908376	1.5663657079676387	1.5679136757555174	235.39096990391036	0.39242114845732873	0.39244732645682695	235.00064343073495	235.0004134101531	235.00027524786273
550.0	235.39097995321015	62.32542333872538	8.461828316537034	236.5609885002657	1.566635855488567	1.5685998948775992	235.39101297068228	0.3925992346976435	0.39255660463778863	235.00031783308904	235.0001939185904	235.001560491429
600.0	235.3909850969325	80.92755609502	8.312656213646468	236.56099868838677	1.567177136739586	1.5697571884207144	235.3910135862652	0.39255567648721373	0.3925229206278509	235.00065723817008	235.00044077478154	235.00059690069773
650.0	235.3909769026191	91.0142749747821	9.685331810040713	236.56098589906242	1.5661221683650692	1.5724752463289322	235.39099758295905	0.39238834905944775	0.39245851693499234	235.00230479008042	235.00112755071973	235.0007327080106
700.0	235.39097716334268	99.11794221915359	13.014994857844826	236.5609687883184	1.5677991786484886	1.5754190325312944	235.39097944864366	0.39246994249383677	0.3925522071970686	235.00021321005417	235.00076978008346	235.00114227403847
750.0	235.39100448373247	105.33640783507104	12.73113314002002	236.56097420214726	1.5664343780647272	1.5749101007325672	235.3909899331352	0.3924747405848977	0.39255692877631204	235.0015451555378	235.00151013975065	235.00108094627637
800.0	235.3909986965144	112.16055282452409	13.626172572253877	236.5610529317337	1.5665491304063455	1.5803081634239105	235.39097209899623	0.39248461551222547	0.39257059603689104	235.00053457875552	235.00039696858622	235.00046618523857
850.0	235.39100454944355	122.93992230624985	14.374413051114376	236.5609857271041	1.5667158729383985	1.578995317948954	235.39099412946385	0.39248776074020086	0.39252447018711223	235.0006566861109	235.0006608700593	235.00099615605765
900.0	235.39099432585195	128.91047358532447	16.53657340734037	236.56100739460172	1.5668129306527474	1.586663639954611	235.39097104429428	0.3924777045813099	0.39258743564880133	235.00134488069133	235.0006588137895	235.0004849025436
